,Region Name (GO),ONS LACode,ONS LA Name,CP,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,Road,A-Junction,A Ref E,A Ref N,B-Junction,B Ref E,B Ref N,RCat,iDir,Year,dCount,Hour,PC,2WMV,CAR,BUS,LGV,HGVR2,HGVR3,HGVR4,HGVA3,HGVA5,HGVA6,HGV,AMV
1686879,London,E09000004,Bexley,6097,550000,174100,51.446030922,0.157097994,A2,A223,549820,174240,LA Boundary,550980,173590,PR,W,2016,2016-04-29,14,0,10,2741.0,9,580,58.0,14,44.0,6.0,18,11.0,151.0,3491.0
1686880,London,E09000004,Bexley,6097,550000,174100,51.446030922,0.157097994,A2,A223,549820,174240,LA Boundary,550980,173590,PR,W,2016,2016-04-29,15,0,25,2511.0,16,504,58.0,9,36.0,9.0,12,16.0,140.0,3196.0
1686881,London,E09000004,Bexley,6097,550000,174100,51.446030922,0.157097994,A2,A223,549820,174240,LA Boundary,550980,173590,PR,W,2016,2016-04-29,16,0,23,2853.0,24,553,45.0,5,5.0,5.0,6,11.0,77.0,3530.0
1686882,London,E09000004,Bexley,6097,550000,174100,51.446030922,0.157097994,A2,A223,549820,174240,LA Boundary,550980,173590,PR,W,2016,2016-04-29,17,0,28,3386.0,22,477,40.0,1,2.0,6.0,11,9.0,69.0,3982.0
1686883,London,E09000004,Bexley,6097,550000,174100,51.446030922,0.157097994,A2,A223,549820,174240,LA Boundary,550980,173590,PR,W,2016,2016-04-29,18,0,23,3072.0,7,342,15.0,3,4.0,5.0,8,8.0,43.0,3487.0
1686884,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,7,153,61,276.0,18,105,9.0,4,2.0,0.0,1,0.0,16.0,476.0
1686885,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,8,123,81,320.0,14,113,10.0,4,1.0,2.0,2,5.0,24.0,552.0
1686886,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,9,36,34,264.0,14,115,12.0,0,3.0,0.0,2,2.0,19.0,446.0
1686887,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,10,21,27,263.0,16,155,19.0,4,0.0,1.0,1,1.0,26.0,487.0
1686888,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,11,13,28,255.0,17,154,18.0,2,3.0,0.0,0,0.0,23.0,477.0
1686889,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,12,13,24,273.0,17,125,17.0,11,2.0,0.0,0,1.0,31.0,470.0
1686890,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,13,25,24,326.0,14,128,18.0,2,4.0,0.0,2,2.0,28.0,520.0
1686891,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,14,18,19,303.0,19,127,13.0,3,2.0,0.0,2,1.0,21.0,489.0
1686892,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,15,12,17,377.0,16,116,11.0,4,1.0,1.0,2,2.0,21.0,547.0
1686893,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,16,30,41,421.0,19,115,11.0,0,0.0,1.0,0,2.0,14.0,610.0
1686894,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,17,39,35,425.0,14,109,2.0,2,1.0,0.0,3,1.0,9.0,592.0
1686895,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,E,2016,2016-06-08,18,82,43,398.0,15,51,3.0,0,0.0,0.0,0,1.0,4.0,511.0
1686896,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,7,65,20,322.0,20,98,14.0,2,2.0,1.0,0,0.0,19.0,479.0
1686897,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,8,78,24,279.0,14,107,17.0,7,3.0,2.0,2,2.0,33.0,457.0
1686898,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,9,35,33,273.0,21,123,24.0,8,5.0,5.0,4,3.0,49.0,499.0
1686899,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,10,22,18,267.0,14,148,11.0,7,2.0,1.0,5,1.0,27.0,474.0
1686900,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,11,24,22,253.0,16,167,27.0,3,0.0,1.0,6,2.0,39.0,497.0
1686901,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,12,26,21,299.0,15,159,18.0,4,4.0,0.0,0,0.0,26.0,520.0
1686902,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,13,17,27,333.0,14,151,22.0,4,5.0,4.0,3,6.0,44.0,569.0
1686903,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,14,16,36,283.0,17,136,26.0,1,4.0,1.0,4,1.0,37.0,509.0
1686904,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,15,15,28,357.0,21,121,14.0,3,2.0,3.0,2,2.0,26.0,553.0
1686905,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,16,33,41,391.0,15,114,11.0,2,1.0,3.0,1,2.0,20.0,581.0
1686906,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,17,95,95,419.0,26,108,6.0,2,1.0,0.0,1,4.0,14.0,662.0
1686907,London,E09000032,Wandsworth,6109,528400,175200,51.461221259,-0.153137282,A3,A205,528171,175203,A3216,528690,175220,PU,W,2016,2016-06-08,18,140,145,432.0,20,76,4.0,1,0.0,1.0,5,0.0,11.0,684.0
1686956,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,7,8,5,481.0,17,76,5.0,1,1.0,1.0,1,2.0,11.0,590.0
1686957,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,8,4,11,485.0,14,49,6.0,0,1.0,0.0,0,4.0,11.0,570.0
1686958,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,9,1,6,302.0,10,52,7.0,0,1.0,1.0,0,0.0,9.0,379.0
1686959,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,10,0,3,275.0,8,50,10.0,1,0.0,1.0,1,1.0,14.0,350.0
1686960,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,11,0,9,405.0,5,50,2.0,3,1.0,1.0,0,2.0,9.0,478.0
1686961,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,12,0,4,270.0,7,73,1.0,1,1.0,0.0,2,0.0,5.0,359.0
1686962,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,13,2,2,384.0,6,77,2.0,0,1.0,1.0,0,3.0,7.0,476.0
1686963,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,14,3,6,362.0,10,62,7.0,1,2.0,2.0,1,2.0,15.0,455.0
1686964,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,15,1,6,409.0,9,66,5.0,0,2.0,0.0,1,0.0,8.0,498.0
1686965,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,16,1,6,564.0,13,76,2.0,0,1.0,2.0,1,1.0,7.0,666.0
1686966,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,17,9,12,606.0,6,54,0.0,0,1.0,0.0,0,2.0,3.0,681.0
1686967,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,N,2016,2016-06-13,18,10,3,594.0,7,42,0.0,0,0.0,0.0,0,2.0,2.0,648.0
1686968,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,7,13,8,544.0,12,83,10.0,2,2.0,2.0,1,6.0,23.0,670.0
1686969,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,8,11,13,556.0,11,59,4.0,0,2.0,1.0,1,4.0,12.0,651.0
1686970,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,9,4,3,405.0,8,61,15.0,0,2.0,0.0,1,3.0,21.0,498.0
1686971,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,10,3,12,331.0,8,58,17.0,2,1.0,0.0,1,1.0,22.0,431.0
1686972,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,11,0,5,301.0,5,60,11.0,1,1.0,3.0,1,0.0,17.0,388.0
1686973,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,12,1,8,346.0,4,71,7.0,0,0.0,2.0,1,2.0,12.0,441.0
1686974,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,13,0,7,367.0,7,58,3.0,0,0.0,1.0,0,2.0,6.0,445.0
1686975,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,14,4,10,366.0,6,47,0.0,1,2.0,0.0,0,0.0,3.0,432.0
1686976,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,15,2,5,422.0,9,55,2.0,1,0.0,0.0,0,1.0,4.0,495.0
1686977,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,16,1,3,387.0,12,65,2.0,0,0.0,0.0,0,0.0,2.0,469.0
1686978,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,17,4,5,472.0,8,58,1.0,1,0.0,0.0,0,1.0,3.0,546.0
1686979,London,E09000003,Barnet,6150,519000,191950,51.613812159,-0.282721259,A5,A410,518290,192810,A5100,519240,191620,PU,S,2016,2016-06-13,18,3,6,455.0,3,46,1.0,0,0.0,0.0,0,2.0,3.0,513.0
1687148,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,7,7,28,937.0,29,150,16.0,1,5.0,1.0,3,1.0,27.0,1171.0
1687149,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,8,7,15,808.0,25,151,16.0,2,3.0,0.0,4,1.0,26.0,1025.0
1687150,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,9,6,7,734.0,27,204,26.0,5,10.0,3.0,3,1.0,48.0,1020.0
1687151,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,10,3,5,608.0,27,200,28.0,8,11.0,0.0,3,9.0,59.0,899.0
1687152,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,11,3,7,642.0,28,216,20.0,3,9.0,1.0,4,3.0,40.0,933.0
1687153,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,12,5,17,725.0,20,198,19.0,4,7.0,4.0,2,3.0,39.0,999.0
1687154,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,13,2,17,886.0,25,229,15.0,1,3.0,0.0,7,4.0,30.0,1187.0
1687155,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,14,4,21,969.0,23,296,17.0,9,4.0,0.0,2,2.0,34.0,1343.0
1687156,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,15,7,29,903.0,26,272,11.0,9,5.0,1.0,6,4.0,36.0,1266.0
1687157,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,16,5,33,908.0,32,289,10.0,2,0.0,0.0,2,2.0,16.0,1278.0
1687158,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,17,12,55,801.0,29,253,13.0,0,0.0,0.0,2,0.0,15.0,1153.0
1687159,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,N,2016,2016-05-26,18,8,39,822.0,28,157,10.0,2,0.0,1.0,1,0.0,14.0,1060.0
1687160,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,7,38,54,1233.0,29,330,23.0,2,5.0,0.0,1,6.0,37.0,1683.0
1687161,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,8,38,32,1166.0,31,234,21.0,4,3.0,1.0,1,5.0,35.0,1498.0
1687162,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,9,7,27,1142.0,32,292,23.0,12,9.0,0.0,5,4.0,53.0,1546.0
1687163,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,10,5,13,901.0,20,212,18.0,7,4.0,0.0,3,6.0,38.0,1184.0
1687164,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,11,1,11,934.0,20,215,13.0,3,2.0,0.0,2,7.0,27.0,1207.0
1687165,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,12,5,15,899.0,23,216,20.0,4,4.0,0.0,2,3.0,33.0,1186.0
1687166,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,13,3,20,927.0,26,160,23.0,2,8.0,0.0,1,8.0,42.0,1175.0
1687167,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,14,2,17,902.0,36,130,22.0,3,1.0,0.0,1,3.0,30.0,1115.0
1687168,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,15,2,13,926.0,39,149,14.0,1,6.0,0.0,0,2.0,23.0,1150.0
1687169,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,16,7,29,1058.0,25,173,15.0,2,3.0,1.0,0,5.0,26.0,1311.0
1687170,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,17,4,28,1188.0,26,108,11.0,0,1.0,0.0,2,0.0,14.0,1364.0
1687171,London,E09000010,Enfield,6188,532600,192000,51.611225487,-0.086394253,A10,LA Boundary,532660,191690,A406,532577,192580,PU,S,2016,2016-05-26,18,5,18,1294.0,23,103,13.0,0,1.0,0.0,0,2.0,16.0,1454.0
1687172,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,7,5,3,286.0,6,30,3.0,1,0.0,0.0,0,0.0,4.0,329.0
1687173,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,8,14,2,393.0,10,28,4.0,2,1.0,1.0,2,0.0,10.0,443.0
1687174,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,9,3,1,385.0,8,49,8.0,0,0.0,1.0,1,0.0,10.0,453.0
1687175,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,10,3,5,361.0,12,47,9.0,2,1.0,0.0,0,0.0,12.0,437.0
1687176,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,11,1,4,403.0,15,76,8.0,4,2.0,0.0,0,0.0,14.0,512.0
1687177,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,12,3,4,472.0,9,62,8.0,1,0.0,0.0,1,0.0,10.0,557.0
1687178,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,13,4,5,493.0,9,60,3.0,1,0.0,1.0,1,1.0,7.0,574.0
1687179,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,14,4,3,512.0,9,78,7.0,0,1.0,0.0,0,0.0,8.0,610.0
1687180,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,15,8,7,520.0,8,82,6.0,0,0.0,1.0,0,0.0,7.0,624.0
1687181,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,16,9,23,541.0,9,105,8.0,0,0.0,1.0,0,0.0,9.0,687.0
1687182,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,17,13,15,780.0,10,93,2.0,0,0.0,0.0,0,0.0,2.0,900.0
1687183,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,N,2016,2016-09-20,18,16,20,675.0,12,90,0.0,0,0.0,0.0,0,0.0,0.0,797.0
1687184,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,7,19,33,591.0,9,154,8.0,1,0.0,2.0,1,0.0,12.0,799.0
1687185,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,8,21,21,753.0,9,79,2.0,1,0.0,4.0,0,0.0,7.0,869.0
1687186,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,9,5,10,584.0,12,78,8.0,0,2.0,0.0,0,0.0,10.0,694.0
1687187,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,10,4,7,545.0,15,77,4.0,3,0.0,0.0,0,1.0,8.0,652.0
1687188,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,11,6,4,545.0,13,70,7.0,1,1.0,1.0,0,1.0,11.0,643.0
1687189,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,12,3,6,490.0,14,66,3.0,1,1.0,3.0,0,1.0,9.0,585.0
1687190,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,13,4,5,484.0,15,58,3.0,0,2.0,0.0,0,1.0,6.0,568.0
1687191,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,14,4,4,489.0,13,56,5.0,3,2.0,0.0,0,0.0,10.0,572.0
1687192,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,15,7,8,526.0,13,46,2.0,0,2.0,0.0,0,0.0,4.0,597.0
1687193,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,16,6,5,601.0,13,52,2.0,0,1.0,1.0,0,0.0,4.0,675.0
1687194,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,17,6,10,575.0,12,57,5.0,0,1.0,0.0,0,0.0,6.0,660.0
1687195,London,E09000026,Redbridge,6199,540000,190970,51.600180432,0.019995651,A11,Snaresbrook Rd,540071,189086,A104 roundabout,539870,191530,PU,S,2016,2016-09-20,18,8,6,486.0,10,53,0.0,0,0.0,0.0,0,0.0,0.0,555.0
1687340,London,E09000023,Lewisham,6252,538100,172000,51.430184305,-0.014845191,A21,A2218,538220,171830,A205,537690,173570,PU,N,2016,2016-05-20,7,86,33,608.0,28,142,35.0,1,2.0,0.0,0,0.0,38.0,849.0
1687341,London,E09000023,Lewisham,6252,538100,172000,51.430184305,-0.014845191,A21,A2218,538220,171830,A205,537690,173570,PU,N,2016,2016-05-20,8,64,40,623.0,22,104,25.0,0,1.0,0.0,0,5.0,31.0,820.0
1687342,London,E09000023,Lewisham,6252,538100,172000,51.430184305,-0.014845191,A21,A2218,538220,171830,A205,537690,173570,PU,N,2016,2016-05-20,9,17,30,561.0,29,115,17.0,4,0.0,1.0,1,5.0,28.0,763.0
1687343,London,E09000023,Lewisham,6252,538100,172000,51.430184305,-0.014845191,A21,A2218,538220,171830,A205,537690,173570,PU,N,2016,2016-05-20,10,13,11,565.0,25,103,28.0,1,1.0,2.0,2,1.0,35.0,739.0
1687344,London,E09000023,Lewisham,6252,538100,172000,51.430184305,-0.014845191,A21,A2218,538220,171830,A205,537690,173570,PU,N,2016,2016-05-20,11,6,12,620.0,21,107,20.0,1,2.0,2.0,2,3.0,30.0,790.0
1687345,London,E09000023,Lewisham,6252,538100,172000,51.430184305,-0.014845191,A21,A2218,538220,171830,A205,537690,173570,PU,N,2016,2016-05-20,12,4,12,603.0,22,111,17.0,4,3.0,0.0,0,2.0,26.0,774.0
1687346,London,E09000023,Lewisham,6252,538100,172000,51.430184305,-0.014845191,A21,A2218,538220,171830,A205,537690,173570,PU,N,2016,2016-05-20,13,3,19,636.0,28,94,18.0,0,1.0,2.0,2,0.0,23.0,800.0
